can you feel the love tonight,elton john,1994," There's a calm surrender
To the rush of day
When the heat of a rolling wind
Can be turned away
An enchanted moment
And it sees me through
It's enough for this restless warrior
Just to be with you And can you feel the love tonight?
It is where we are
It's enough for this wide-eyed wanderer
That we got this far
And can you feel the love tonight
How it's laid to rest?
It's enough to make kings and vagabonds Believe the very best There's a time for everyone
If they only learn
That the twisting kaleidoscope
Moves us all in turn
There's a rhyme and reason To the wild outdoors
When the heart of this star-crossed voyager Beats in time with yours
And can you feel the love tonight?
It is where we are
It's enough for this wide-eyed wanderer
That we got this far
And can you feel the love tonight
How it's laid to rest?
It's enough to make kings and vagabonds
Believe the very best
It's enough to make kings and vagabonds
Believe the very best"
the most beautiful girl in the world,prince,1994," Could U be
The Most Beautiful Girl in the World
It's plain 2 see
U're the reason that God made a girl
When the day turns into the last day of all time
I can say, I hope U are in these arms of mine And when the night falls before that day I will cry
I will cry tears of joy cause after U all one can do is die
Could U be
The Most Beautiful Girl in the World Could U be
It's plain 2 see
U're the reason that God made a girl
Oh yes U are
How can I get through days when I can't get through hours I can try but when I do I see U and I'm devoured
Oh Yes
Who'd allow, who'd allow a face 2 be soft as a flower
I could bow and feel proud in the light of this power Oh Yes
Could U be (Could U be)
The Most Beautiful Girl in the World
Could U be It's plain 2 see
U're the reason that God made a girl
Oh yes U are And if the stars ever fell one by one from the sky
I know Mars could not be 2 far behind
Cuz baby, this kind of beauty has got no reason 2 ever be shy
Cuz honey, this kind of beauty the kind that comes from inside
Could U be
The Most Beautiful Girl in the World
So beautiful, beautiful
It's plain 2 see (Plain 2 see)
U're the reason that God made a girl
Could U be
The Most Beautiful Girl in the World
(U U're my girl)
It's plain 2 see
U're the reason that God made a girl
(U're the reason)
If the stars (Could U be) ever fell one by one from the sky
(The Most Beautiful Girl in the World)
Oh Yeah
I know Mars (It's plain 2 see) could not be 2 far behind
(U're the reason that God made a girl)
Could U be
The Most Beautiful Girl in the World
Could U be
The Most Beautiful Girl in the World
Could U..."
fantastic voyage,coolio,1994," Come on, y'all, let's take a ride
Don't you say shit, just get inside
It's time to take your ass on another kind of trip
'Cause you can't have the hop if you don't have the hip
Grab your gat with the extra clip
And close your eyes and hit the switch
We're going to a place where everybody kick it
Kick it, kick it, yeah, that's the ticket
Ain't no bloodin', ain't no crippin'
Ain't no punk ass nigga's set trippin'
Everybody's got a stack and it ain't no crack
And it really don't matter if you're white or black
I wanna take you there like the Staple Singers
Put something in the tank and I know that I can bring ya
If you can't take the heat, get yo' ass out the kitchen
We on a mission
Come along and ride on a fantastic voyage Slide, slide, slippity slide
With switches on the block in a '65
Come along and ride on a fantastic voyage
Slide, slide, who ride? No valley low enough or mountain high I'm tryin' to find a place where I can live my life
And maybe eat some steak with my beans and rice
A place where my kids can play outside
Without livin' in fear of a drive-by
And even if I get away from them drive-by killers
I still got to worry about those snitch ass niggas
I keep on searching and I keep on looking
But niggas are the same from Watts to Brooklyn
I try to keep my faith in my people
But sometimes my people be acting like they evil
You don't understand about runnin' with a gang
'Cause you don't gang bang
And you don't have to stand on the corner and slang 'Cause you got your own thang
You can't help me if you can't help yourself You better make a left
Come along and ride on a fantastic voyage Slide, slide, slippity, slide
I do what I do just to survive
Come along and ride on a fantastic voyage Slide, slide, who ride?
That's why I pack my 45
Life is a bitch and then you die
Still tryin' to get a peace of the apple pie
Every game ain't the same 'cause the game still remains
Don't it seem kinda strange? Ain't a damn thing change
If you don't work, then you don't eat
And only down ass niggas can ride with me
Hop, hop, hop your five quickly down the block
Stay suckafree and keep the busters off your jock
You gotta have heart, son, if you wanna go
Watch this sweet chariot swing low Ain't nobody cryin', ain't nobody dyin'
Ain't nobody worried, everybody's tryin'
Nothin' from nothin' leaves nothin'
If you wanna have something, you better start frontin' What ya gonna do when the 5 roll by?
You better be ready, so you can ride
Come along and ride on a fantastic voyage Slide, slide, slippity, slide When you're living in a city it's do or die
Come along and ride on a fantastic voyage
Slide, slide, who ride?
You better be ready when the 5 roll by
Just roll along, that's what you do
Just roll along, that's right
Just roll along, that's what you do
Just roll along, that's right"
baby i love your way,big mountain,1994," Oh baby I love your way everyday,
Everyday... yeah... yeah
Oh baby I love your way, everyday
Shadows grow so long before my eyes
And they're moving across the page
Suddenly the day turns into night
Far away from the city * But don't hesitate
Cause your love won't wait
Ooh baby I love your way, everyday
I wanna tell you I love your way, everyday
I wanna be with you night and day The moon appears to shy and light the sky
With the help of some fire fire
I wonder how they have the power to shine
Shine, shine, shine
Well I can see them under the pine
(Repeat *) Ooh baby, oh baby please
Everyday... yeah... yeah I can see tne sunset in your eyes
Brown and grey, and blue besides
Clouds are stalking island in the sun
I wish I could be one, out of the season
(Repeat *)"
regulate,warren g featuring nate dogg,1994," Regulators, we regulate any stealing of his property
And we damn good too but you can't be any geek off the street
Gotta be handy with the steel if you know what I mean to earn your keep. REGULATORS, mount up! It was a clear black night, a clear white moon
Warren G was on the streets, trying to consume
Some skirts for the eve, so I can get some funk
Just rollin' in my ride, chillin' all alone Just hit the Eastside of the LBC
On a mission trying to find Mr. Warren G.
Seen a car full of girls ain't no need to tweak
All you skirts know what's up with 213 So I hooks a left on the 21 and Lewis
Some brothas shootin' dice so I said, ""Let's do this""
I jumped out the ride, and said, ""What's up?""
Some brothas pulled some gats so I said, ""I'm stuck"" Since these girls peepin' me, I'ma glide and swerve
These hookers lookin' so hard they straight hit the curb
Won'tcha think of better things than some horny tricks
I see my homey and some suckers all in his mix I'm gettin' jacked, I'm breakin' myself
I can't believe they taking Warren's wealth
They took my rings, they took my Rolex
I looked at the brotha said, ""Damn, what's next?"" They got my homey hemmed up and they all around
Ain't none of them seeing if they going straight pound for pound
I gotta come up real quick before they start to clown
I best pull out my strap and lay them busters down They got guns to my head, I think, I'm going down
I can't believe this happenin' in my own town
If I had wings I could fly, let me contemplate
I glanced in the cut and I see my homey Nate Sixteen in the clip and one in the hole
Nate Dogg is about to make some bodies turn cold
Now they droppin' and yellin', it's a tad bit late
Nate Dogg and Warren G had to regulate I laid all them busters down, I let my gat explode
Now I'm switching my mind back into freak mode
If you want skirts sit back and observe
I just left a gang of those over there on the curb Now Nate got the freaks and that's a known fact
Before I got jacked, I was on the same track
Back up back up 'cause it's on
N A T E and me, the Warren to the G Just like I thought, they were in the same spot
In need of some desperate help the Nate Dogg and the G-child
Were in need of something else one of them dames was sexy as hell
I said ""Ooo I like your size"" She said, ""My car's broke down and you seem real nice
Would ya let me ride?""
I got a car full of girls and it's going real swell
The next stop is the Eastside Motel I'm tweaking into a whole new era
G-Funk, step to this, I dare ya
Funk on a whole new level
The rhythm is the bass and the bass is the treble Chords, strings
We brings melody
G-Funk, where rhythm is life
And life is rhythm If you know like I know
You don't wanna step to this
It's the G-Funk era
Funked out with a gangsta twist If you smoke like I smoke
Then you high like everyday
And if your ass is a buster
213 will regulate"
if you go,jon secada,1994," Taking a day at a time
Dealing with feelings I don't wanna hide
Learning to love as I go baby
Without taking you along for a ride Tried to find myself, tried to find the truth
Get out from this shell, girl I'm almost there
To show you how much I really care If you go, say goodbye
There'll be something missing in my life
'Cause you know that all I really want is you Sorry if you felt misled but I know what I feel
I know what I said, baby
God I hope you believe, believe in all that we can be
The future in us, together in love You're the reason I'm strong
Don't you think I don't know
This is where I belong, give me the time
To say that you're mine, to say that you're mine If you go, say goodbye
There'll be something missing in my life
'Cause you know that all I really want is you
All I really want is you If you go, say goodbye
There'll be something missing in my life
'Cause you know that all I really want is you Tried to find myself, tried to find the truth
Get out from this shell, girl I'm almost there
So let me show you, so let me show you If you go, say goodbye
There'll be something missing in my life
'Cause you know that all I really want is you
If you go, say goodbye
There'll be something missing in my life
'Cause you know that all I really want is you
If you go, say goodbye
There'll be something missing in my life
'Cause you know that all I really want is you"
back  forth,aaliyah,1994,
now and forever,richard marx,1994,
when can i see you,babyface,1994," When can my heart beat again?
When does the pain ever end?
When do the tears stop from running over
When does, ""You'll get over it"" begin? I hear what you're saying
But I swear that it's not making sense
So when can I see you When can I see you again?
When can my heart beat again?
When can I see you again?
When can I breathe once again?
And when can I see you? When does my someday begin?
When I'll find someone again
And what if I still am not truly over
What am I supposed to do then, babe? Do you see what I'm saying
Even if, if it's not making sense?
So when can I see you? When can I see you again?
When can my heart beat again?
When can I see you again?
And when can I breathe once again?
And when can I see you again? Yeah, baby
Do you see what I'm saying
Even if, if it's not making sense, baby?
So when can I see you again? When can I see you again?
Can my heart beat again, baby?
When can I see you again?
And when can I breathe once again?
And when can I see, babe, again?
Wanna see you again
Again"
please forgive me,bryan adams,1994," It still feels like our first night together.
Feels like the first kiss
It's getting better baby
No one can better this.
Still holding on
You're still the one.
First time our eyes met Same feeling I get
Only feels much stronger
I wanna love you longer
Do you still turn the fire on? So if you're feeling lonely, don't
You're the only one I'll ever want
I only want to make it go
So if I love you a little more than I should
Please forgive me, I know not what I do.
Please forgive me, I can't stop loving you. Don't deny me, this pain I'm going through.
Please forgive me, if I need you like I do.
Please believe me, every word I say is true.
Please forgive me, I can't stop loving you.
Still feels like our best times are together
Feels like the first touch
Still getting closer baby
Can't get closer enough
Still holding on You're still number one
I remember the smell of your skin
I remember everything
I remember all your moves I remember you yeah
I remember the nights, you know I still do.
So if you're feeling lonely, don't
You're the only one I'll ever want
I only want to make it go
So if I love you a little more than I should Please forgive me, I know not what I do.
Please forgive me, I can't stop loving you.
Don't deny me, this pain I'm going through.
Please forgive me, if I need you like I do. Oh believe me, every word I say is true.
Please forgive me, I can't stop loving you.
The one thing I'm sure of
Is the way we make love
The one thing I depend on
Is for us to stay strong
With every word and every breath I'm praying
That's why I'm saying...
Please forgive me, I know not what I do.
Please forgive me, I can't stop loving you.
Don't deny me, this pain I'm going through.
Please forgive me, if I need you like I do.
Babe, believe it, every word I say is true.
Please forgive me, if I can't stop loving you.
No, believe me, I don't know what I do.
Please forgive me, I can't stop loving you.
I can't stop loving you."
so much in love,all4one,1994," As we stroll along together
Holding hands walking all along
So in love are we two
That we don't know what to do
So in love (so in love)
In a world of our own (so in love) And as we walk by the sea together
Under stars twinkling high above
So in love are we two
No one else but me and you
So in love (so in love)
In a world of our own (so in love)
So in love (so in love) are you and I (so in love) We stroll along together
And I tell you, I need you oh so much
And I love, I love you my darling
Can you tell it in my touch As we walk down the aisle together
We will vow to be together 'til we die
So in love are we two
Just can't wait to say, ""I do""
So in love (so in love) are you and I (so in love)
So in love (so in love) are you and I (so in love) So in love... And as we stroll along together"
shoop,saltnpepa,1994," Hey, yeah - I wanna shoop, baby (Oooo, how you doin', baby?
No, not you
You, the bow-legged one, (ha-ha) yeah
What's your name?
Damn, that sounds sexy) Here I go, here I go, here I go again (again?)
Girls, what's my weakness? (Men!)
Ok then, chillin', chillin', mindin' my business (word)
Yo, Salt, I looked around, and I couldn't believe this
I swear, I stared, my niece my witness
The brother had it goin' on with somethin' kinda... uh
Wicked, wicked (oooo) - had to kick it
I'm not shy so I asked for the digits
A ho? No, that don't make me
See what I want slip slide to it swifty
Felt it in my hips so I dipped back to my bag of tricks
Then I flipped for a tip, make me wanna do tricks for him
Lick him like a lollipop should be licked
Came to my senses and I chilled for a bit
Don't know how you do the voodoo that you do
So well it's a spell, hell, makes me wanna shoop shoop shoop Shoop shoop ba-doop
Shoop ba-doop
Shoop ba-doop ba-doop ba-doop
Shoop ba-doop
Shoop ba-doop
Shoop ba-doop ba-doop ba-doop Ummm, you're packed and you're stacked 'specially in the back
Brother, wanna thank your mother for a butt like that (thanks, Mom)
Can I get some fries with that shake-shake booty?
If looks could kill you would be an uzi
You're a shotgun - bang! What's up with that thang?
I wanna know how does it hang?
Straight up, wait up, hold up, Mr. Lover
Like Prince said you're a sexy mutha-
Well-a, I like 'em real wild, b-boy style by the mile
Smooth black skin with a smile
Bright as the sun, I wanna have some fun
Come (come) and (hmmm) give me some of that yum-yum
Chocolate chip, honey dip, can I get a scoop? (please)
Baby, take a ride in my coupe, you make me wanna... Shoop shoop ba-doop (Baby, hey)
Shoop ba-doop
Shoop ba-doop ba-doop ba-doop
Shoop shoop ba-doop (Don't you know I wanna shoop, baby)
Shoop ba-doop
Shoop ba-doop ba-doop ba-doop Well let me bring you back to the subject, Pep's on the set
Make you get hot, make you work up a sweat
When you skip-to-my-lou, my darling
Not falling in love but I'm falling for your (super sperm)
When I get ya betcha bottom dollar you were best under pressure
(Yo, Sandy, I wanna like, taste you)
Getcha getcha lips wet cuz it's time to have Pep On your mark, get set, go, let me go, let me shoop
To the next man in the three-piece suit
I spend all my dough, ray me, cutie
Shoop shoop a-doobie like Scoobie Doobie Doo
I love you in your big jeans, you give me nice dreams
You make me wanna scream, ""Oooo, oooo, oooo!""
I like what ya do when you do what ya do
You make me wanna shoop Shoop shoop ba-doop
Shoop ba-doop
Shoop ba-doop ba-doop ba-doop
Shoop shoop ba-doop
Shoop ba-doop
Shoop ba-doop ba-doop ba-doop (Oh, my goodness, girl, look at him
He's the cutest brother in here
And he's comin' this way! Oooo!) S and the P wanna kick with me, cool (uh-huh)
But I'm wicked, G, (yeah) hit skins but never quickly (that's right)
I hit the skins for the hell of it, just for the yell I get
Mmm mmm mmm, for the smell of it (smell it)
They want my bod, here's the hot rod (hot rod)
Twelve inches to a yard (damn) and have ya soundin' like a retard (yeah)
Big 'Twan Love-Her, six-two, wanna hit you
So what you wanna do?
What you wanna do?
Mmmm, I wanna shoop
Shoop shoop ba-doop
Shoop ba-doop
Shoop ba-doop ba-doop ba-doop
Shoop shoop ba-doop
Shoop ba-doop
Shoop ba-doop ba-doop ba-doop
Oh, you make me wanna shoop
Hey yeah, I wanna shoop, baby"
any time any place,janet jackson,1994," In the thundering rain, you stare into my eyes
I can feel your hand movin' up my thighs
Skirt around my waist, wall against my face
I can feel your lips I don't wanna stop just because
People walkin' by are watchin' us
I don't give a damn what they think
I want you now I don't wanna stop just because
You feel so good inside, oh my love
I'm not gonna stop, no, no, no
I want you, all I wanna say is At any time, and any place
I don't care who's around
Any time, and any place
I don't care who's around
No, no, no, no, no Dancing on the floor, feelin' the slow groove
My mind is starting to burn with forbidden thoughts
Strangers all around with the lights down low
I was thinking maybe we could, well you know I don't wanna stop just because
People standin' 'round are watchin' us
I don't give a damn what they think
I want you now I don't wanna stop just because
You feel so good inside of my love
I'm not gonna stop, no, no, no
I want you, all I wanna say is Any time, and any place
I don't care who's around, n-no, no, no, no
Yeah, any time, baby, and any place
I don't care who's around
[Incomprehensible] Any time, and any place
I don't care who's around
[Incomprehensible]
I don't care who's around, yeah Any time, baby
Any place"
shine,collective soul,1994," Give me a word
Give me a sign
Show me where to look
Tell me what will I find
What will I find?
Lay me on the ground
Fly me in the sky
Show me where to look Tell me what will I find
What will I find?
Yea, yea, yea
Oh, Heaven let your light shine down Oh, Heaven let your light shine down
Oh, Heaven let your light shine down
Oh, Heaven let your light shine down
Love is in the water Love is in the air
Show me where to look
Tell me will love be there
Love be there Teach me how to speak
Teach me how to share
Teach me where to go
Tell me will love be there
Love be there
Yea, yea, yea
Oh, Heaven let your light shine down
Oh, Heaven let your light shine down Oh, Heaven let your light shine down
Oh, Heaven let your light shine down
Give me a word
Give me a sign Show me where to look
Tell me what will I find
What will I find?
Lay me on the ground Fly me in the sky
Show me where to look
Tell me what will I find
What will I find?
Yea, yea, yea
Oh, Heaven let your light shine down
Oh, Heaven let your light shine down
Oh, Heaven let your light shine down
Oh, Heaven let your light shine down
I'm gonna let it shine
I'm gonna let it shine
Heaven's little light gonna shine on me
Hey, hey, Heaven's little light gonna shine on me
Shine, shine on me
Shine, come on and shine"
