i will come to you,hanson,1998," When you have no light to guide you
And no one to walk beside you
I will come to you
Oh I will come to you
When the night is dark and stormy
You won't have to reach out for me
I will come to you Oh I will come to you
Sometimes when all your dreams may have seen better days
When you don't know how or why, but you've lost your way
Have no fear when your tears are fallin' I will hear your spirit callin'
And I swear that I'll be there come with me
When you have no light to guide you
And no one to walk beside you
I will come to you
Oh I will come to you
When the night is dark and stormy You won't have to reach out for me I will come to you
Oh I will come to you
Na na naaa naa naa naa
Oh I will come to you Na na naaa naa naa naa
Cause even if we can't be together
We'll be friends now and forever
And I swear that I'll be there come with me When the night is dark and stormy You won't have to reach out for me
I will come to you
Oh I will come to you
We all need somebody we can turn to
Someone who'll always understand
So if you feel that your soul is dyin'
And you need the strength to keep tryin'
I'll reach out and take your hand
Na na naaa naa naa naa
I'll reach out and take your hand
Na na naaa naa naa naa
I'll turn to you
When you have no light to guide you
And no one to walk beside you
I will come to you
Oh I will come to you
When the night is dark and stormy
You won't have to reach out for me
Uh I will come to you
Oh I'll come to you
Oh I'll come to you
Oh I will come to
You
I'll come to you
Oh I will come to you"
one week,barenaked ladies,1998," It's been one week since you looked at me
Cocked your head to the side and said, ""I'm angry""
Five days since you laughed at me saying
""Get that together, come back and see me""
Three days since the living room
I realized it's all my fault but couldn't tell you
Yesterday, you'd forgiven me
But it'll still be two days till I say I'm sorry Hold it now and watch the hoodwink
As I make you stop, think
You'll think you're looking at Aquaman
I summon fish to the dish
Although I like the Chalet Swiss
I like the sushi
'Cause it's never touched a frying pan
Hot like wasabi when I bust rhymes
Big like LeAnn Rimes
Because I'm all about value
Bert Kaempfert's got the mad hits
You try to match wits
You try to hold me but I bust through
Gonna make a break and take a fake
I'd like a stinkin' achin' shake
I like vanilla, it's the finest of the flavours
Gotta see the show 'cause then you'll know
The vertigo is gonna grow 'cause it's so dangerous
You'll have to sign a waiver How can I help it if I think you're funny when you're mad?
Trying hard not to smile though I feel bad
I'm the kind of guy who laughs at a funeral
Can't understand what I mean?
Well, you soon will
I have a tendency to wear my mind on my sleeve
I have a history of taking off my shirt It's been one week since you looked at me
Threw your arms in the air and said, ""You're crazy""
Five days since you tackled me
I've still got the rug burns on both my knees
It's been three days since the afternoon
You realized it's not my fault, not a moment too soon
Yesterday, you'd forgiven me
And now I sit back and wait till you say you're sorry Chickity China the Chinese chicken
You have a drumstick and your brain stops tickin'
Watchin' X-Files with no lights on
We're dans la maison
I hope the Smoking Man's in this one
Like Harrison Ford I'm getting frantic
Like I'm tantric
Like Snickers, guaranteed to satisfy
Like Kurosawa, I make mad films
'Kay, I don't make films
But if I did they'd have a Samurai
Gonna get a set a' better clubs
Gonna find the kind with tiny nubs
Just so my irons aren't always flying off the back-swing
Gotta get in tune with Sailor Moon
'Cause that cartoon has got the boom anime babes
That make me think the wrong thing How can I help it if I think you're funny when you're mad?
Tryin' hard not to smile though I feel bad
I'm the kind of guy who laughs at a funeral
Can't understand what I mean?
You soon will
I have a tendency to wear my mind on my sleeve
I have a history of losing my shirt It's been one week since you looked at me
Dropped your arms to your sides and said, ""I'm sorry""
Five days since I laughed at you and said
""You just did just what I thought you were gonna do""
Three days since the living room
We realized we're both to blame, but what could we do?
Yesterday, you just smiled at me
'Cause it'll still be two days till we say we're sorry It'll still be two days till we say we're sorry
It'll still be two days till we say we're sorry
Birchmount Stadium, home of the Robbie"
the arms of the one who loves you,xscape,1998," I know you're going, I can't make you stay
I can only let you know I love you anyway
And if the road you take leads to heartbreak somewhere down the line
If someone ever hurts you or treats your heart unkind You just run to the arms of the one who loves you
You just run to these arms and these two arms will keep you warm
When rain has found your heart, never fear, I'm never far
You just run to the arms of the one who loves you I want you happy, I want the best for you
And if you have to leave to find your dream, I hope that dream comes true
But if the world you find brings you hard times, if someone makes you cry
I'll be there to hold you, I'll be standing by You just run to the arms of the one who loves you
You just run to these arms and these two arms will keep you warm
When rain has found your heart, never fear, I'm never far
You just run to the arms of the one who loves you Oh my love is strong enough, you know
Strong enough to let you go
But I'll always hold you inside my heart
And if you should ever change your mind
You can come back anytime
And when you do, you just Just run to the arms of the one who loves you
You just run to these arms and these two arms will keep you warm
When rain has found your heart, never fear, I'm never far
You just run to the arms of the one Run to the arms of the one who loves you
You just run to these arms and these two arms will keep you warm
When rain has found your heart, never fear, I'm never far
You just run to the arms of the one who loves you
You just run to the arms of the one who loves you
Run to the arms of the one who loves you"
were not making love no more,dru hill,1998," Sure I've been in love a time or two
But in the end I still chose you
No one could ever make me feel this way
That's why it's killing me, what we're going through
Somehow thought 'tween me and you
Our love would stand the test of time and never ever fade But we're not making love no more
We're not even trying to change
Tell me how it slips away
Does it ever stay the same
We don't even talk no more
We've ran out of words to say
Tell me it don't have to change
Won't it ever stay the same Girl I know that things aren't going right
But don't you think it deserves a fight
A love like ours don't happen everyday
And we're losing it right as we speak
And if we don't wake up, it's a memory
A time gone past, a love that sailed away I dream of lovers past and
I see a girl so sad cause
She lost the only man she loved
He went away
Well it's not too late for us
To change"
semicharmed life,third eye blind,1998," Doo doo doo, doo doo-doo doo... I'm packed and I'm holdin'
I'm smilin', she's livin', she's golden
She lives for me, says she lives for me
Ovation, her own motivation
She comes round and she goes down on me
And I make her smile, like a drug for you
Do ever what you wanna do, comin' over you
Keep on smilin' what we go through
One stop to the rhythm that divides you And I speak to you like the to the verse
Chop another line like a coda with a curse
Come on like a freak show takes the stage
We give them the games we play, she said... I want somethin' else, to get me through this
Semi-charmed kinda life, baby, baby
I want somethin' else, I'm not listenin' when you say good-bye Doo doo doo, doo doo-doo doo... The sky was gold, it was rose
I was takin' sips of it through my nose
And I wish I could get back there, someplace back there
Smilin' in the pictures you would take
Doin' crystal meth, will lift you up until you break
It won't stop, I won't come down
I keep stock with the tick-tock rhythm, I bump for the drop
And then I bumped up, I took the hit that I was given
Then I bumped again, then I bumped again
I said... How do I get back there, to the place where I fell asleep inside you
How do I get myself back to the place where you said... I want somethin' else, to get me through this
Semi-charmed kinda life, baby, baby
I want somethin' else, I'm not listenin' when you say good-bye I believe in the sand beneath my toes
The beach gives a feeling, an earthy feeling
I believe in the faith that grows
And the four right chords can make me cry
When I'm with you I feel like I could die
And that would be alright, alright And when the plane came in, she said she was crashin'
The velvet it rips in the city, we tripped on the urge to feel alive
Now I'm struggling to survive, those days you were wearing that velvet dress
You're the priestess, I must confess
Those little red panties they pass the test
Slide up around the belly, face down on the mattress One
And you hold me, and we're broken
Still it's all that I wanna do, just a little now
Feel myself, heading off the ground
I'm scared, I'm not comin' down
No, no
And I won't run for my life
She's got her jaws now, locked down in a smile
But nothin' is alright, alright
And I want somethin' else, to get me through this life
Baby, I want somethin' else
Not listenin' when you say...
Good-bye, good-bye, good-bye, good-bye
Doo doo doo, doo doo-doo doo...
The sky was gold, it was rose (Doo doo doo, doo doo-doo doo...)
I was takin' sips of it through my nose (Doo doo doo, doo doo-doo doo...)
And I wish I could get back there (Doo doo doo, doo doo-doo doo...)
Someplace back there, in the place we used to start (Doo doo doo, doo doo-doo doo...)
I want somethin' else (Doo doo doo, doo doo-doo doo...)"
i do,lisa loeb,1998," When I'm done with thinking
Then I'm done with you
And when I'm done with crying
And then I'm done with you When I feel so tired
Then I'm done with you
You know everybody feels this way sometimes
Everybody feels this way And I do
You can't hear it, but I do
You can't hear it, but I do You're trying to convince me
That what I've done's not right
And I get so frustrated
I stay up every night You ask me for an answer
And I'm so tired and I'm up in the air
(I'm up in the air)
You know everybody feels this way sometimes
Everybody feels this way And I do
You can't hear it, but I do
You can't hear it, but I'm feeling this way
Just because you say I will be ignored
And I will be denied
And I could be erased
I could be brushed aside And I will get scared
And I will get shoved down
But I feel like I do
Because you push me around I'm starting to ignore you
Or I doubted you so long
I'm tired of over-thinkin'
I know you don't belong Now I'm asking questions
No one pushes me around
Everybody feels this ways sometimes
Everybody feels this way And I do
You can't hear it, but I do
You don't seem angry, but I do
I do, I do
I, I, I do You don't seem angry, but I do
You don't hear it, but I do
I, I, I do
You can't hear it, but I do
You don't seem angry, but I do"
lookin at me,mase featuring puff daddy,1998," [Puff Daddy]
Hey yo Mase, you know what I don't like?
(Why you over there lookin' at me)
I don't like when, you know, I'm in a club
(Why you over there lookin' at me)
And I'm with my honey
(Why you over there lookin' at me)
You got, you know, the haters
They wanna be tough guys all of the sudden [1] - Why you over there lookin' at me
While my girl standin' here
Why you over there lookin' at me
While my girl standin' here [Repeat 1 while:] Hit you with the ice grill, you know
Hehe, cause you boys ain't with you
Little do they know, your girl roll harder than
Some of yo niggas
Dig? [Mase]
Now what the hell is you lookin' for?
Can't a young man get money anymore?
Let my pants sag down to the floor
Really do it matter as long as I score?
Can't my car look better than yours?
Can I have a bad bitch without no flaws
Come to see me without no drawers
In a stretch Lex with about ten doors?
How is murder?
P. Diddy name me pretty
Did it for the money, now can you get with me?
People wanna know who is he, he get busy
Spray so much izzy, girls get dizzy
Niggas on the block know Mase motto
One thing about Harlem World, we all got dough
98' Tahoe, Tommy and a Roscoe
Case I'm every chased by a Donny Brascoe [Repeat 1] [Mase]
Yo, I can't get mad cuz you look at me
Cuz on the real, look at me
Yo, it always be the haters that be sittin' in the rear
Dissin' every gear, but they better listen here
You cats keepin' it real, you cats is on yo own
Cuz bein' broke and alone is something I can't condone
Plus it won't be long till they send me the dome
Sit gently, while I'm on the Bentley phone
Why you don't like me?
Cuz I'm mad fly and icy?
And why you can't satisfy yo wifey
And if it wasn't for this Bad Boy exposure
CD, TV's, really would I know ya
Now me and blink float in the gold Rover
So it's only right you get the cold shoulder
And if you got a girl, don't be real committed
Cuz Mase will hit it, you got to deal with it [Repeat 1] [Repeat 1] Make it hot baby, make it hot (come on)
Make it hot baby, make it hot (come on)
Make it hot baby, make it hot (come on)
Make it hot baby, make it hot (come on)
We don't stop [Mase]
We was all at the Greek fest, it's hot and sandy
I rent scooters, I'm with my family
Tank top, flip flop, really nothing fancy
But get approached by a girl named Tammy
Who looked good enough to be Miss Miami
But say, since some her peeps call her Candy
Than she starts to ask about Aaliyah and Brandy
Tellin' me how she met Puff down at the Grammy's
He ain't tell you I was the one with no panties?
Boo, you know how many he meet with no panties?
Please, tell me something that I don't know
Like if we have sex, you don't want dough
And if it's not a problem you can meet me at 10
I'll be in room 112 and bring four friends
And if you gon' hit me, it gotta be a quickie
And please no hickies, cuz wifey's with me [Repeat 1 until fade]"
looking through your eyes,leann rimes,1998," Look at the sky
Tell me what do you see
Just close your eyes
And describe it to me
The heavens are sparkling
With starlight tonight
That's what I see
Through your eyes I see the heavens
Each time that you smile
I hear your heartbeat
Just go on for miles
And suddenly I know
My life is worth while
That's what I see
Through your eyes
That's what I see
Through your eyes Here in the night
I see the sun
Here in the dark
Our two hearts are one
It's out of our hands
We can't stop what we have begun
And love just took me by surprise
Looking through your eyes I look at myself
And instead I see us
Whoever I am now
It feels like enough
And I see a girl
Who is learning to trust
That's who I see through your eyes Here in the night
I see the sun
Here in the dark
Our two hearts are one
It's out of our hands
We can't stop what we have begun
And love just took me by surprise
Looking through your eyes And there are some things we don't know
Sometimes a heart just needs to go
And there is so much THAT I'll remember
Underneath the open sky with you forever Here in the night
I see the sun
Here in the dark
Our two hearts are one
It's out of our hands
We can't stop what we have begun
And love just took me by surprise
Looking through your eyes I see a night I wish could last forever
I see a world we're meant to see together
And it is so much more than I remember
More than I remember
More than I have ever known Looking through your eyes"
lately,divine,1998," Have I told you lately that I love you?
Have I told you there's no one above you?
You fill my heart with gladness
And you take away my sadness
You ease my troubles, that's what you do Oh the morning sun in all its glory
It greets the day with hope and comfort too
And you fill my life with laughter
And you can make it better
You ease my troubles, that's what you do There's a love that's divine
And it's yours and it's mine, like the sun
So at the end of the day
We should give thanks and pray to the One (Ohh) And have I told you lately that I love you?
And have I told you there's no one above you?
You fill my heart with gladness
You take away my sadness
You ease my troubles, that's what you do There's a love that's divine
And it's yours and it's mine
Just like the sun
So at the end of the day
We will give thanks and pray to the One (to the One) And have I told you lately that I love you?
And have I told you there's no one above you?
You fill my heart with gladness
And you take away my sadness
You ease my troubles, that's what you do You fill my life with gladness
Take away my sadness
You ease my troubles, that's what you do I love you..."
quit playing games with my heart,backstreet boys,1998," Baby, oh Even in my heart I see
You're not bein' true to me
Deep within my soul I feel
Nothing's like it used to be
Sometimes I wish I could turn back time
Impossible as it may seem
But I wish I could so bad baby
Quit play's games with my heart Quit playin' games with my heart (with my heart)
Before you tear us apart (my heart)
Quit playin' games with my heart
I should've known from the start
You know you've gotta stop (from my heart)
You're tearin' us apart (my heart, my heart)
Quit playin' games with my heart I live my life the way
To keep you comin' back to me
Everything I do is for you
So what is it that you can't see
Sometimes I wish I could turn back time
Impossible as it may seem
But I wish I could so bad, baby
You better quit playin' games with my heart Quit playin' games with my heart (with my heart)
Before you tear us apart (my heart)
Quit playin' games with my heart
I should've known from the start
You know you've gotta stop (from my heart)
You're tearin' us apart (my heart, my heart)
Quit playin' games with my heart Quit playin' games
Baby, baby the love that we had was so strong
Don't leave me hangin' here forever
Oh baby, baby this is not alright, let's stop this tonight Baby, oh
Quit playin' games
Na na na na na na
Na na na na na baby
Na na na na na
Sometimes I wish I could turn back time
Impossible as it may seem
But I wish I could so bad, baby Quit playin' games with my heart
Quit playin' games with my heart (with my heart)
Before you tear us apart (my heart)
Quit playin' games with my heart
I should've known from the start
You know you've gotta stop (from my heart)
You're tearin' us apart (my heart, my heart)
Quit playin' games with my heart Quit playin' games with my heart
Na na na na na na
Na na na na na baby
Na na na na na
Quit playin' games with my heart
Na na na na na na
with my heart
with my heart
with my heart"
