only wanna be with you,hootie  the blowfish,1996," You and me
We come from different worlds
You like to laugh at me
When I look at other girls Sometimes you're crazy
And you wonder why
I'm such a baby
'Cause the Dolphins make me cry Well there's nothing I can do
I've been looking for a girl like you You look at me
You've got nothing left to say
I'll only pout at you until I get my way
I won't dance
You won't sing
I just want to love you but you want to wear my ring Well there's nothing I can do
I only wanna be with you
You can call me your fool
Only wanna be with you Put on a little Dylan
Sitting on a fence
I say that line is great
You ask me what it meant by
Said I shot a man named Gray
Took his wife to Italy
She inherited a million bucks
And when she died it came to me
I can't help it if I'm lucky Only wanna be with you
Ain't Bobby so cool
Only wanna be with you Yeah I'm tangled up and blue
Only wanna be with you
You can call me your fool
Only wanna be with you Sometimes I wonder
If it will ever end
You get so mad at me
When I go out with my friends
Sometimes you're crazy
And you wonder why
I'm such a baby yeah
The Dolphins make me cry Well there's nothing I can do
I only wanna be with you
You can call me your fool
I only wanna be with you
Yeah I'm tangled up in blue
I only wanna be with you
I only wanna be with you
I only wanna be with you
I only wanna be with you"
dont cry,seal,1996," Don't be so hard on yourself
Those tears are for someone else
I hear your voice on the phone
I hear you feel so alone
My baby
Oh my baby
Please my baby
My baby When we were young
And truth was paramount
We were older then,
And we lived a life without any doubt
Those memories,
They seem so long ago What's become of them? (They've all gone for sure)
When you feel like me I want you to know
Don't cry
Not alone
Don't cry tonight, my baby
Don't cry you'll always be loved
Don't cry tonight my baby Today I dreamed
Of friends I had before
And I wonder why
The ones who care don't call anymore
My feelings hurt
But you know I overcome the pain
And I'm stronger now
There can't be a fire unless there's a flame Don't cry
Your not alone
Don't cry tonight, my baby
Don't cry you'll always be loved
Don't cry oh
Limousines and sycophants
Don't leave me now,
'Cause I'm afraid what you've done to me
Is now the wolf
In my bed In my head
In my head
In my head The challenges, we took were hard enough
They get harder now
Even when we think that we've had enough
Don't feel alone,
'Cause it's I you understand
I'm your sedative,
Take a piece of me whenever you can Don't cry you're not alone (don't be so hard on yourself)
Don't cry tonight my baby (these tears are for someone else) Don't cry you'll always be loved (I hear your voice on the phone)
Don't cry tonight sweet baby (I hear you fear so alone) Don't cry, don't cry, don't cry, don't you cry, cry
Don't cry 'cause you still be loved
Don't cry
Don't cry tonight, oh My baby, my baby, my baby, my baby, my baby, my baby, my baby
My baby, my baby, my baby, my baby, my baby, my baby, my baby
My baby, my baby, my baby
Don't cry tonight
You'll still be loved"
foolish games  you were meant for me,jewel,1997," I hear the clock, it's 6am
I feel so far from where I've been
I got my eggs and I've got my pancakes too
I got my maple syrup, everything but you
I break the yolks and make a smiley face
I kinda like it in my brand new place
Wipe the spots off all the mirror
Don't leave the keys in the door
I never put wet towels on the floor anymore
Cause
Dreams last so long
Even after you're gone
I know, that you love me
And soon you will see
You were meant for me
And I was meant for you
I called my momma, she was out for a walk
Consoled a cup of coffee but it didn't wanna talk
So I picked up a paper, it was more bad news
More hearts being broken and more people being used
Put on my coat in the pouring rain
I saw a movie but it just wasn't the same
Cause it was happy or I was sad
And it made me miss you oh so bad
Cause
Dreams last so long
Even after you're gone
I know, that you love me
And soon you will see
You were meant for me
And I was meant for you
BRIDGE
I go about my business, I'm doing fine
Besides, what would I say if I had you on the line
Same old story, not much to say
Hearts are broken every day
I brush my teeth and put the cap back on
I know you hate it when I leave the light on
I pick a book up, and then I turn the sheets down
And then I take a deep breath and a good look around
Put on my pj's and hop into bed
I'm half alive but I feel mostly dead
I try and tell myself it will be all right
I just shouldn't think anymore tonight
Cause
Dreams last so long
Even after you're gone
And I know, you love me
And soon i know you will see
You were meant for me
And I was meant for you
Yeah, you were meant for me
And I was meant for you"
ill be missing you,puff daddy featuring faith evans and 112,1997," Yeah, this right here goes out to everyone
that has lost someone that they truly loved
Check it out... Seems like yesterday we used to rock the show
I laced the track, you locked the flow
So far from hangin' on the block for dough
Notorious they came to know that
Life ain't always what it seem to be
Words can't express what you mean to me
Even though you're gone we still a team
Through your family I'll fulfill your dream
In the future can't wait to see if you
Open up the gates for me
Reminisce sometimes, the night they took my friend
Try to black it out, but it plays again
When it's real feelings hard to conceal
Can't imagine all the pain I feel
Give anything to hear half your breath I know you're still livin' your life after death Every step I take
Every move I make
Every single day
Every time I pray
I'll be missing you
Thinking of the day
When you went away
What a life to take What a bond to break
I'll be missing you It's kinda hard with you not around
Know you in heaven smilin' down
Watching us while we pray for you
Everyday we pray for you
Till the day we meet again
In my heart is where I keep you friend
Memories give me the strength I need to proceed
Strength I need to believe
My thoughts, Big, I just can't define
Wish I could turn back the hands of time
Us in the six, shop for new clothes and kicks
You and me takin' flicks
Makin' hits, stages they receive you on Still can't believe you're gone
Give anything to hear half your breath
I know you're still livin' your life after death Every step I take
Every move I make
Every single day
Every time I pray
I'll be missing you
Thinking of the day When you went away
What a life to take
What a bond to break
I'll be missing you Somebody tell me why...
On that morning
When this life is over I know, I'll see your face Every night I pray (we miss you)
Every step I take (we miss you)
Every move I make (we miss you)
Every single day (we miss you)
Every step I take (we miss you)
Every move I make (we miss you)
Every single day (we miss you)
Every time I pray (we miss you)
I'll be missing you (we miss you)
Thinking of the day (we miss you)
When you went away (we miss you)
What a life to take (we miss you)
What a bond to break (we miss you)
I'll be missing you (we miss you)"
unbreak my heart,toni braxton,1997," Don't leave me in all this pain
Don't leave me out in the rain
Come back and bring back my smile
Come and take these tears away
I need your arms to hold me now The nights are so unkind
Bring back those nights when I held you beside me
Un-break my heart
Say you'll love me again
Undo this hurt you caused
When you walked out the door And walked out of my life Un-cry these tears I cried so many nights
Un-break my heart
My heart Take back that sad word good-bye
Bring back the joy to my life Don't leave me here with these tears
Come and kiss this pain away
I can't forget the day you left Time is so unkind
And life is so cruel without you here beside me Un-break my heart
Say you'll love me again
Undo this hurt you caused When you walked out the door
And walked out of my life
Un-cry these tears
I cried so many nights
Un-break my heart
My heart
Don't leave me in all this pain
Don't leave me out in the rain
Bring back the nights when I held you beside me
Un-break my heart
Say you'll love me again
Undo this hurt you caused
When you walked out the door
And walked out of my life
Un-cry this tears
I cried so many, many nights
Un-break my
Un-break my heart oh baby
Come back and say you love me
Un-break my heart
Sweet darlin'
Without you I just can't go on
Can't go on..."
cant nobody hold me down,puff daddy featuring mase,1997," (puff) bad boy... we ain't gon' stop Verse one: mase Now with sean on the hot track, melt like it's hot wax
Put it out, all the stores, bet you could shop that (that's right)
Leave a nigga with a hot hat, fronting like
Bad boy ain't got tracks (nigga stop that)
There's no guy slicker than this young fly nigga
Nickel-nine nigga, floss you die quicker (uh-huh)
This fed time outta town pie flipper
Turn cristal into a crooked I sipper
Everbody want to be fast, see the cash
Fuck around they weak staff, get a heat rash
Anything in bad boy way we smash (we smash)
Hundred g stash, push a bulletproof e-class (ehehe)
I'm through with bein a player and a baller
Just want me one bad bitch so I can spoil her
Mase wanna be the one you respect, even when you're vexed
Rock versace silks over spilled brunette
Got green never seen so you suck my jewels
Clutch my uz', anything I touch I bruise
Puff make his own laws, nigga fuck your rules (that's right)
Goodfellas, you know you can't touch us dudes [puff] don't push us, cause we're close to the, edge
[puff] we're tryin, not to lose our heads, a-hah hah hah hah Verse two: mase Broken glass everywhere *glass shatters*
If it ain't about the money, puff, I just don't care (that's right)
I'm that goodfella fly guy, sometimes wiseguys
Spend time in h-a-w-a-i-i
(mase can you please stop smoking lah lah? )
Puff why try? I'm a thug, i'ma die high
I be out in jersey, puffin hershey
Brothers ain't worthy to rock my derby
Though I'm never drugged, I'm the venom in the club, g
Though I know the thug be wantin to slug me (uh-huh)
Could it be I move as smoove as bugsy? (yeah)
Or be at the bar with too much bubbly? (c'mon)
Yo I think it must be the girls want to lust me
Or is it simply the girls just love me
Brothers wanna: rock the rolls, rock my clothes
Rock my ice, pull out glocks, stop my life (uhh)
I'm like, damn, how these niggaz got they trust?
Used to be my man, how you gonna plot on my wife?
Do you think you snake me, cause they hate me?
Or he got his ph.d; player hater's degree? (ahaha!) Chorus: mase, puff daddy [mase] can't nobody take my pride
[puff] uh-uh, uh-uh
[mase] can't nobody hold me down... ohh no
[mase] I got to keep on movin Verse three: mase Quit that! (uh-huh) you a big cat? (yeah)
Where your chicks at? (yeah) where your whips at? (where dey at? )
Wherever you get stacks, i'ma fix that
Everything that's big dreams, I did that (that's right)
Don't knock me cause you're boring
I'm record sales soaring (*whistling*) straight touring
Simply a lot of men be wantin to hear me
Cause their words just don't offend me (uh-uh, uh-uh)
We spend cheese, in the west indies
Then come home to plenty cream bentleys (ahehe)
You name it, I could claim it
Young, black, and famous, with money hangin out the anus
And when you need a hit, who you go and get? (who? )
Bet against us? (not a sure bet)
We make hits that'll rearrange your whole set (that's right)
And got a benz that I ain't even drove yet [mase] don't push us, cause we're close to the, edge
[mase] we're tryin, not to, lose our heads, a-hah-hah-hah-hah [mase] I get the feeling sometime, that make me wonder
[mase] why you wanna take us under
[puff] why you wanna take us under
(repeat 2x) Chorus: repeat to fade"
i believe i can fly,r kelly,1997," I used to think that I could not go on
And life was nothing but an awful song
But now I know the meaning of true love
I'm leaning on the everlasting arms If I can see it
Then I can do it
If I just believe it
There's nothing to it I believe I can fly
I believe I can touch the sky
I think about it every night and day
Spread my wings and fly away I believe I can soar
I see me running through that open door
I believe I can fly
I believe I can fly
I believe I can fly See I was on the verge of breaking down
Sometimes silence can seem so loud
There are miracles in life I must achieve
But first I know it starts inside of me Oh-oh, if I can see it
Then I can be it
If I just believe it
There's nothing to it I believe I can fly
I believe I can touch the sky
I think about it every night and day
Spread my wings and fly away I believe I can soar
I see me running through that open door
I believe I can fly
I believe I can fly
Oh, I believe I can fly Hey, 'cause I believe in me
Oh-oh-oh If I can see it
Then I can do it (I can do it)
If I just believe it
There's nothing to it I believe I can fly
I believe I can touch the sky
I think about it every night and day
Spread my wings and fly away I believe I can soar
I see me running through that open door
I believe I can fly (I can fly)
I believe I can fly (I can fly)
I believe I can fly (I can fly)
Hey, if I just spread my wings (I can fly) I can fly (I can fly)
I can fly (I can fly)
I can fly (I can fly)
If I just spread my wings (I can fly)
I can fly (I can fly)
(I can fly)
Woo (I can fly) Hmmmmm (fly, fly, fly)"
dont let go love,en vogue,1997," I'm so glad to see you
Now I have the chance to say
Our love's been growing freely
What must I do to make you stay Don't go I feel the time is right
'Cause my love for you has grown
Up until this very night
I had doubts your love was strong enough
To break me down
Now I'm caught up in this web
You've spun for me tonight Don't go It takes a gifted man
To release the love in me
So far you're the only man
Who has gone this far for me
It feels it's out of my hands
Can't think twice, it's much too right
This may be my only chance Don't go I've been such a fool
To have kept my love for you
Could have lost your love
Searching for the truth
Don't go nowhere, you know I care
Stay right here with me forever, baby Don't go Let's make sweet love tonight
I won't put up any fight
Your wish is my command
Lay me down upon my bed
And make me feel the heat
Of your body next to mine
I just have one demand Don't go You send chills down my spine
I surrendered all my love
You captured all my life
In just one night of ecstasy
You brought me to my knees
Your first bite was just to strong
You left a scar on me Don't go I've been such a fool
To have kept my love from you
Could have lost your love
Searching for the truth Don't go I'm so glad to see you
Now I have the chance to say
Our love's been growing freely
What must I do to make you stay Don't go"
return of the mack,mark morrison,1997,
how do i live,leann rimes,1997," How do I get through one night without you?
If I had to live without you
What kind of life would that be?
Oh, I, I need you in my arms, need you to hold
You're my world, my heart, my soul and if you ever leave
Baby you would take away everything good in my life
And tell me now
How do I live without you? I want to know
How do I breathe without you if you ever go? How do I ever, ever survive?
How do I, how do I, oh, how do I live?
Without you there'd be no sun in my sky
There would be no love in my life
There'd be no world left for me
And I, baby, I don't know what I would do I'd be lost if I lost you, if you ever leave Baby, you would take away everything real in my life
And tell me now
How do I live without you? I want to know
How do I breathe without you if you ever go?
How do I ever, ever survive?
How do I, how do I, oh, how do I live?
Please, tell me, baby How do I go on if you ever leave?
Baby, you would take away everything, I need you with me Baby, don't you know that you're everything good in my life?
And tell me now
How do I live without you? I want to know
How do I breathe without you if you ever go
How do I ever, ever survive?
How do I, how do I, oh, how do I live?
How do I live without you?
How do I live without you, baby?
How do I live?"
